stop_pattern_id,stop_id,stop_sequence,timepoint
N1_0,7020,59,0
N1_0,7019,60,0
N1_0,7018,61,0
N1_0,7017,62,0
N1_0,7016,63,0
N1_0,7015,64,0
N1_0,7014,65,0
N1_0,7013,66,0
N1_0,7012,67,0
N1_0,6509,68,0
N1_0,5513,69,1
911_1,9580,0,1
911_1,8575,1,0
911_1,8573,2,0
911_1,8572,3,0
911_1,8571,4,0
911_1,8570,5,0
911_1,8569,6,0
911_1,8568,7,0
911_1,8467,8,0
911_1,8466,9,0
911_1,8465,10,0
911_1,8464,11,0
911_1,8463,12,0
911_1,8462,13,1
911_1,8120,14,1
911_1,9135,15,1
WRL_0,WELL,0,1
WRL_0,PETO,1,1
WRL_0,WATE,2,1
WRL_0,UPPE,3,1
WRL_0,MAYM,4,1
WRL_0,FEAT,5,1
WRL_0,WOOD,6,1
WRL_0,MATA,7,1
WRL_0,CART,8,1
WRL_0,SOLW,9,1
WRL_0,RENA,10,1
WRL_0,MAST,11,1
681_1,3210,0,1
681_1,3212,1,0
681_1,3214,2,0
681_1,3216,3,0
681_1,3218,4,0
681_1,3220,5,0
681_1,3222,6,0
681_1,3224,7,0
681_1,3226,8,0
681_1,3228,9,0
681_1,3230,10,0
681_1,3232,11,0
681_1,3234,12,0
681_1,3236,13,1
681_1,3237,14,0
681_1,3976,15,0
681_1,3978,16,0
681_1,3980,17,0
681_1,3982,18,0
681_1,3081,19,0
681_1,3825,20,0
681_1,3839,21,1
726_0,7919,0,1
726_0,6914,1,0
726_0,6915,2,0
726_0,6917,3,0
726_0,6918,4,0
726_0,6055,5,0
726_0,6119,6,0
726_0,6120,7,0
726_0,6121,8,0
726_0,6123,9,0
726_0,6124,10,0
726_0,6125,11,0
726_0,6126,12,0
726_0,6127,13,0
726_0,6128,14,0
726_0,6129,15,0
726_0,6131,16,0
726_0,6132,17,0
726_0,6133,18,0
726_0,6134,19,0
726_0,6158,20,1
726_0,6136,21,0
726_0,6137,22,0
726_0,6139,23,0
726_0,6101,24,0
726_0,6140,25,0
726_0,6141,26,0
726_0,6142,27,0
726_0,6143,28,0
726_0,6144,29,0
726_0,6145,30,0
726_0,6146,31,0
726_0,6149,32,0
726_0,6150,33,0
726_0,6151,34,0
726_0,6152,35,0
726_0,6153,36,1
726_0,6155,37,0
726_0,6156,38,0
726_0,6157,39,0
726_0,6158,40,1
202_0,1855,0,1
202_0,1856,1,0
202_0,1949,2,0
202_0,1948,3,0
202_0,1960,4,0
202_0,1961,5,0
202_0,1962,6,1
202_0,1964,7,0
202_0,1942,8,0
202_0,1941,9,0
202_0,1965,10,0
202_0,1966,11,0
202_0,1967,12,0
202_0,1968,13,0
202_0,1969,14,0
202_0,1970,15,0
202_0,1971,16,0
202_0,1972,17,0
202_0,1973,18,0
202_0,1974,19,0
202_0,1846,20,0
202_0,1856,21,0
202_0,1851,22,0
202_0,1852,23,0
202_0,1855,24,1
WRL_1,MAST,0,1
WRL_1,RENA,1,1
WRL_1,SOLW,2,1
WRL_1,CART,3,1
WRL_1,MATA,4,1
WRL_1,WOOD,5,1
WRL_1,FEAT,6,1
WRL_1,MAYM,7,1
WRL_1,UPPE,8,1
WRL_1,WATE,9,1
WRL_1,PETO,10,1
WRL_1,WELL,11,1
726_1,7157,0,1
726_1,7156,1,0
726_1,7155,2,0
726_1,7153,3,1
726_1,7152,4,0
726_1,7151,5,0
726_1,7150,6,0
726_1,7149,7,0
726_1,7148,8,0
726_1,7147,9,0
726_1,7146,10,0
726_1,7145,11,0
726_1,7144,12,0
726_1,7143,13,0
726_1,7142,14,0
726_1,7141,15,0
726_1,7140,16,0
726_1,7101,17,0
726_1,7138,18,0
726_1,7137,19,0
726_1,7136,20,0
726_1,7133,21,0
726_1,7132,22,0
726_1,7131,23,0
726_1,7129,24,0
726_1,7128,25,0
726_1,7126,26,0
726_1,7125,27,0
726_1,7124,28,0
726_1,7123,29,0
726_1,7122,30,0
726_1,7121,31,0
726_1,7120,32,0
726_1,7018,33,0
726_1,7017,34,0
726_1,7918,35,0
726_1,7917,36,0
726_1,7915,37,0
726_1,7914,38,1
130_0,9000,0,1
130_0,9002,1,0
130_0,9003,2,0
130_0,9004,3,0
130_0,9005,4,0
130_0,9017,5,0
130_0,9018,6,0
130_0,9019,7,0
130_0,9020,8,0
130_0,9151,9,0
130_0,9152,10,0
130_0,9153,11,0
130_0,9155,12,0
130_0,9156,13,0
130_0,9157,14,0
130_0,9158,15,0
130_0,9159,16,0
130_0,9113,17,0
130_0,9114,18,0
130_0,9115,19,1
130_0,9160,20,0
130_0,9162,21,0
130_0,9163,22,0
130_0,9164,23,0
130_0,9165,24,1
130_0,9166,25,0
130_0,9167,26,0
130_0,9268,27,0
130_0,9269,28,0
130_0,9270,29,0
130_0,9271,30,0
130_0,9272,31,0
130_0,9273,32,0
130_0,9274,33,0
130_0,9275,34,0
130_0,9276,35,0
130_0,9277,36,0
130_0,9278,37,0
130_0,9279,38,0
130_0,9280,39,1
130_0,9281,40,0
130_0,9282,41,0
130_0,9283,42,0
130_0,9284,43,0
130_0,9285,44,0
130_0,9286,45,0
130_0,9287,46,0
130_0,9288,47,0
130_0,8289,48,1
741_1,4325,0,1
741_1,4324,1,0
741_1,4323,2,0
741_1,4322,3,0
741_1,4321,4,0
741_1,4320,5,0
741_1,4319,6,0
741_1,4918,7,0
741_1,4917,8,0
741_1,4916,9,0
741_1,4915,10,0
741_1,6906,11,0
741_1,6908,12,0
741_1,6909,13,0
741_1,6013,14,0
741_1,6010,15,1
510_0,1177,0,1
510_0,1183,1,0
510_0,1500,2,0
510_0,1637,3,0
510_0,1638,4,0
510_0,1522,5,0
510_0,1524,6,0
510_0,1526,7,0
510_0,1528,8,0
510_0,1530,9,0
510_0,1532,10,0
510_0,1534,11,0
510_0,1536,12,0
510_0,1538,13,0
510_0,1540,14,0
510_0,1542,15,0
510_0,1544,16,0
510_0,1546,17,0
510_0,1548,18,0
510_0,1550,19,0
510_0,1552,20,0
510_0,1554,21,0
510_0,1556,22,0
510_0,1558,23,0
510_0,1604,24,0
510_0,1606,25,0
510_0,1608,26,0
510_0,1610,27,0
510_0,1612,28,0
510_0,1614,29,0
510_0,1616,30,0
510_0,1618,31,0
510_0,1620,32,0
510_0,1560,33,1
823_0,8152,0,1
823_0,8136,1,1
823_0,8135,2,1
823_0,9118,3,0
823_0,9121,4,1
823_0,9122,5,0
823_0,9223,6,0
823_0,9224,7,0
823_0,9225,8,0
823_0,9226,9,0
823_0,9227,10,0
823_0,9228,11,0
823_0,9245,12,0
823_0,9246,13,0
823_0,9247,14,0
823_0,9249,15,0
823_0,9250,16,0
823_0,9251,17,0
823_0,9253,18,0
823_0,9254,19,0
823_0,9255,20,0
823_0,9256,21,0
823_0,9257,22,0
823_0,9361,23,0
823_0,9362,24,0
823_0,9363,25,0
823_0,8329,26,0
823_0,8322,27,0
823_0,8321,28,0
823_0,9377,29,0
823_0,9369,30,0
823_0,9370,31,0
823_0,9371,32,0
823_0,9372,33,0
823_0,9373,34,0
823_0,9374,35,0
823_0,9375,36,0
823_0,9376,37,0
823_0,8377,38,1
510_1,1536,0,1
510_1,1538,1,0
510_1,1540,2,0
510_1,1542,3,0
510_1,1544,4,0
510_1,1546,5,0
510_1,1548,6,0
510_1,1550,7,0
510_1,1552,8,0
510_1,1554,9,0
510_1,1556,10,1
510_1,1558,11,0
510_1,1604,12,0
510_1,1606,13,0
510_1,1608,14,0
510_1,1610,15,0
510_1,1612,16,0
510_1,1614,17,0
510_1,1616,18,0
510_1,1618,19,0
510_1,1620,20,0
510_1,1560,21,1
510_1,1562,22,0
510_1,1564,23,0
510_1,1566,24,0
510_1,1568,25,0
510_1,1570,26,0
510_1,1572,27,0
510_1,1574,28,0
510_1,1623,29,0
510_1,1596,30,1
510_1,1626,31,0
510_1,1515,32,1
510_1,1634,33,0
510_1,1183,34,0
510_1,1177,35,1
929_1,8627,0,1
929_1,8625,1,0
929_1,8624,2,0
929_1,8633,3,0
929_1,8622,4,0
929_1,8621,5,0
929_1,8607,6,0
929_1,8605,7,0
929_1,8604,8,0
929_1,8602,9,0
929_1,8601,10,0
929_1,9695,11,0
929_1,9696,12,0
929_1,9697,13,0
929_1,9698,14,0
929_1,8699,15,1
929_1,8698,16,0
929_1,8697,17,0
929_1,8696,18,0
929_1,8695,19,0
929_1,8694,20,0
929_1,8693,21,0
929_1,8692,22,0
929_1,8691,23,0
929_1,8615,24,1
929_1,8614,25,0
929_1,8613,26,0
929_1,8612,27,0
929_1,8611,28,0
929_1,8689,29,0
929_1,8588,30,0
929_1,8587,31,0
929_1,8586,32,0
929_1,8585,33,0
929_1,8584,34,0
929_1,8577,35,1
929_1,9559,36,1
929_1,9560,37,1
906_1,9586,0,1
906_1,9587,1,0
906_1,9688,2,0
906_1,9689,3,0
906_1,9690,4,0
906_1,9691,5,0
906_1,9692,6,0
906_1,9693,7,0
906_1,9694,8,0
906_1,9601,9,0
906_1,9602,10,0
906_1,9604,11,0
906_1,9605,12,0
906_1,9607,13,0
906_1,9620,14,1
309_0,1848,0,1
309_0,1846,1,1
309_0,1944,2,0
309_0,1943,3,0
309_0,1942,4,0
309_0,1941,5,0
309_0,1940,6,0
309_0,0005,7,0
309_0,1928,8,0
309_0,1939,9,0
309_0,1938,10,0
309_0,1937,11,0
309_0,1936,12,0
309_0,1935,13,0
309_0,1933,14,0
309_0,1932,15,0
309_0,1931,16,0
309_0,1930,17,1
906_0,9620,0,1
906_0,8621,1,0
906_0,8607,2,0
906_0,8605,3,0
906_0,8604,4,0
906_0,8602,5,0
906_0,8601,6,1
906_0,9695,7,0
906_0,9696,8,0
906_0,9697,9,0
906_0,9698,10,0
906_0,8699,11,0
906_0,8694,12,0
906_0,8693,13,0
906_0,8692,14,0
906_0,8691,15,0
906_0,8690,16,0
906_0,8689,17,0
906_0,8588,18,0
906_0,8587,19,0
906_0,8586,20,0
906_0,8585,21,0
906_0,8584,22,0
906_0,8582,23,0
906_0,9580,24,0
906_0,8575,25,0
906_0,8573,26,0
906_0,8572,27,0
906_0,8571,28,0
906_0,8570,29,1
929_0,9560,0,1
929_0,9575,1,0
929_0,9559,2,1
929_0,9579,3,1
929_0,9583,4,0
929_0,9584,5,0
929_0,9585,6,0
929_0,9586,7,0
929_0,9587,8,0
929_0,9688,9,0
929_0,9689,10,0
929_0,9611,11,0
929_0,9612,12,0
929_0,9613,13,0
929_0,9614,14,0
929_0,9615,15,1
929_0,9691,16,0
929_0,9692,17,0
929_0,9693,18,0
929_0,9694,19,0
929_0,9695,20,0
929_0,9696,21,0
929_0,9697,22,0
929_0,8698,23,0
929_0,8699,24,1
929_0,8698,25,0
929_0,8697,26,0
929_0,8696,27,0
929_0,8695,28,0
929_0,9601,29,0
929_0,9602,30,0
929_0,9604,31,0
929_0,9605,32,0
929_0,9607,33,0
929_0,9621,34,0
929_0,9622,35,0
929_0,9623,36,0
929_0,9624,37,0
929_0,9625,38,0
929_0,9626,39,0
929_0,9627,40,1
309_1,1836,0,1
309_1,1837,1,0
309_1,1838,2,0
309_1,1839,3,0
309_1,1828,4,0
309_1,0005,5,0
309_1,1840,6,0
309_1,1841,7,0
309_1,1842,8,0
309_1,1843,9,0
309_1,1844,10,1
309_1,1946,11,1
309_1,1849,12,1
60e_0,5000,0,1
60e_0,5002,1,0
60e_0,5515,2,0
60e_0,5006,3,0
60e_0,5008,4,0
60e_0,5010,5,0
60e_0,5012,6,0
60e_0,5014,7,0
60e_0,5016,8,1
60e_0,5018,9,0
60e_0,5020,10,0
60e_0,5022,11,0
60e_0,5024,12,0
60e_0,5025,13,0
60e_0,5026,14,0
60e_0,5028,15,0
60e_0,3260,16,0
60e_0,3262,17,0
60e_0,3264,18,0
60e_0,3266,19,0
60e_0,3268,20,0
60e_0,3000,21,1
60e_0,3200,22,0
60e_0,3202,23,0
60e_0,3204,24,0
60e_0,3206,25,0
60e_0,3208,26,0
60e_0,3900,27,0
60e_0,3902,28,0
60e_0,3903,29,0
60e_0,3904,30,0
60e_0,3906,31,0
60e_0,3908,32,0
60e_0,3910,33,0
60e_0,3911,34,0
60e_0,3912,35,0
60e_0,3914,36,0
60e_0,3916,37,1
60e_0,3918,38,0
60e_0,3920,39,0
60e_0,3922,40,0
60e_0,3926,41,0
60e_0,3928,42,1
60e_0,3929,43,0
60e_0,3930,44,0
60e_0,3932,45,0
60e_0,3936,46,0
60e_0,2005,47,0
60e_0,2002,48,1
60e_0,2006,49,0
60e_0,2008,50,0
60e_0,2012,51,0
60e_0,2016,52,0
60e_0,2871,53,1
60e_1,2002,0,1
60e_1,3940,1,0
60e_1,3944,2,0
60e_1,3946,3,0
60e_1,3926,4,0
60e_1,3928,5,1
60e_1,3929,6,0
60e_1,3948,7,0
60e_1,3950,8,0
60e_1,3952,9,0
60e_1,3954,10,0
60e_1,3956,11,1
60e_1,3958,12,0
60e_1,3960,13,0
60e_1,3961,14,0
60e_1,3962,15,0
60e_1,3964,16,0
60e_1,3966,17,0
60e_1,3968,18,0
60e_1,3969,19,0
60e_1,3970,20,0
60e_1,3972,21,0
60e_1,3974,22,0
60e_1,3976,23,0
60e_1,3978,24,0
60e_1,3980,25,0
60e_1,3982,26,0
60e_1,3081,27,1
60e_1,3252,28,0
60e_1,3254,29,0
60e_1,3256,30,0
60e_1,3258,31,0
60e_1,5486,32,0
60e_1,5488,33,0
60e_1,5490,34,0
60e_1,5492,35,0
60e_1,5494,36,0
60e_1,5496,37,0
60e_1,5498,38,0
60e_1,5500,39,1
60e_1,5502,40,0
60e_1,5506,41,0
60e_1,5508,42,0
60e_1,5510,43,0
60e_1,5513,44,0
60e_1,5514,45,0
60e_1,5516,46,1
60e_1,6553,47,1
737_1,4332,0,1
737_1,4331,1,0
737_1,4330,2,0
737_1,4329,3,0
737_1,4328,4,0
737_1,4327,5,0
737_1,4326,6,0
737_1,4325,7,0
737_1,4324,8,0
737_1,4323,9,0
737_1,4322,10,0
737_1,4321,11,0
737_1,4320,12,0
737_1,4319,13,0
737_1,4918,14,0
737_1,4917,15,0
737_1,4916,16,0
737_1,4915,17,0
737_1,6906,18,0
737_1,6908,19,0
737_1,6909,20,0
737_1,6013,21,0
737_1,6010,22,1
445_0,2031,0,1
445_0,2164,1,0
445_0,2166,2,0
445_0,2168,3,0
445_0,2170,4,0
445_0,2172,5,0
445_0,2174,6,0
445_0,2176,7,0
445_0,2178,8,0
445_0,2005,9,0
445_0,2001,10,1
677_0,4333,0,1
677_0,4381,1,0
677_0,4320,2,0
677_0,4319,3,0
677_0,4918,4,0
677_0,4917,5,0
677_0,4916,6,0
677_0,4915,7,0
677_0,6906,8,0
677_0,6908,9,0
677_0,6710,10,0
677_0,6711,11,0
677_0,6712,12,0
677_0,6713,13,0
677_0,6714,14,0
677_0,6715,15,0
677_0,6716,16,0
677_0,6718,17,0
677_0,6719,18,0
677_0,6720,19,1
677_0,6721,20,0
677_0,6722,21,0
677_0,6723,22,0
677_0,6724,23,0
677_0,6725,24,0
677_0,6726,25,0
677_0,6727,26,0
677_0,6728,27,0
677_0,6729,28,0
677_0,6730,29,1
677_0,6732,30,0
677_0,7755,31,0
677_0,7748,32,0
677_0,6746,33,0
677_0,6417,34,0
677_0,6418,35,0
677_0,6419,36,0
677_0,6125,37,0
677_0,6126,38,0
677_0,6127,39,0
677_0,6128,40,0
677_0,6129,41,0
677_0,6131,42,0
677_0,6132,43,0
677_0,6133,44,0
677_0,6134,45,0
677_0,6158,46,1
654_0,6010,0,1
654_0,6015,1,0
654_0,6016,2,0
654_0,6055,3,0
654_0,6119,4,0
654_0,6120,5,0
654_0,6121,6,0
654_0,6122,7,1
654_0,6123,8,0
654_0,6124,9,0
654_0,6125,10,0
654_0,6126,11,0
654_0,6127,12,0
654_0,6128,13,0
654_0,6129,14,0
654_0,6131,15,0
654_0,6132,16,0
654_0,6133,17,0
654_0,6136,18,0
654_0,6137,19,0
654_0,6139,20,0
654_0,6101,21,0
654_0,6140,22,0
654_0,6141,23,0
654_0,6142,24,0
654_0,6143,25,0
654_0,6144,26,0
654_0,6145,27,0
654_0,6146,28,0
654_0,6149,29,0
654_0,6150,30,0
654_0,6151,31,0
654_0,6152,32,0
654_0,6153,33,0
654_0,6155,34,0
654_0,6156,35,0
654_0,6157,36,0
654_0,6158,37,1
230_0,2002,0,1
230_0,2006,1,0
230_0,2008,2,0
230_0,2012,3,0
230_0,2024,4,0
230_0,2783,5,1
230_0,2786,6,0
230_0,2788,7,0
230_0,2789,8,0
230_0,2777,9,0
230_0,2771,10,0
230_0,2702,11,0
230_0,2142,12,0
230_0,2144,13,0
230_0,2704,14,0
230_0,2706,15,0
230_0,2530,16,1
230_0,2532,17,0
230_0,2534,18,0
230_0,2536,19,0
230_0,2538,20,0
230_0,2540,21,0
230_0,2544,22,0
230_0,2546,23,0
230_0,2548,24,1
230_1,2548,0,1
230_1,2550,1,0
230_1,2552,2,0
230_1,2554,3,0
230_1,2556,4,0
230_1,2558,5,0
230_1,2560,6,0
230_1,2562,7,0
230_1,2564,8,0
230_1,2566,9,1
230_1,2774,10,0
230_1,2776,11,0
230_1,2128,12,0
230_1,2778,13,0
230_1,2780,14,0
230_1,2773,15,0
230_1,2779,16,0
230_1,2769,17,0
230_1,2785,18,0
230_1,2781,19,1
230_1,2026,20,0
230_1,2028,21,0
230_1,2030,22,0
230_1,2002,23,1
677_1,7158,0,1
677_1,7134,1,0
677_1,7133,2,0
677_1,7132,3,0
677_1,7131,4,0
677_1,7129,5,0
677_1,7128,6,0
677_1,7126,7,0
677_1,7125,8,0
677_1,7424,9,0
677_1,7418,10,0
677_1,7417,11,0
677_1,7918,12,0
677_1,7746,13,0
677_1,6748,14,0
677_1,6755,15,0
677_1,7732,16,0
677_1,7731,17,0
677_1,7730,18,1
677_1,7729,19,0
677_1,7728,20,0
677_1,7726,21,0
677_1,7725,22,0
677_1,7724,23,0
677_1,7723,24,0
677_1,7722,25,0
677_1,7721,26,0
677_1,7700,27,1
677_1,7719,28,0
677_1,7718,29,0
677_1,7716,30,0
677_1,7715,31,0
677_1,7714,32,0
677_1,7713,33,0
677_1,7712,34,0
677_1,7711,35,0
677_1,7907,36,0
677_1,5914,37,0
677_1,5915,38,0
677_1,5916,39,0
677_1,5917,40,0
677_1,5918,41,0
677_1,5319,42,0
677_1,5380,43,0
677_1,5381,44,0
677_1,4333,45,1
616_0,4113,0,1
616_0,5103,1,1
616_0,5312,2,0
616_0,5313,3,0
616_0,5315,4,0
616_0,5316,5,0
616_0,5317,6,0
616_0,5318,7,0
616_0,5319,8,0
616_0,5320,9,0
616_0,5321,10,0
616_0,5322,11,0
616_0,5323,12,0
616_0,5324,13,0
616_0,5325,14,0
616_0,5326,15,0
616_0,5327,16,0
616_0,5328,17,0
616_0,5329,18,0
616_0,5330,19,0
616_0,5331,20,0
616_0,5332,21,1
HX_1,7017,0,1
HX_1,6509,1,1
HX_1,5016,2,1
26_1,3808,0,1
26_1,3825,1,0
26_1,3810,2,0
26_1,5469,3,0
26_1,4459,4,0
26_1,5534,5,0
26_1,4419,6,1
26_1,4418,7,0
26_1,4417,8,0
26_1,4416,9,0
26_1,4457,10,0
26_1,4456,11,0
26_1,4455,12,0
26_1,4454,13,0
26_1,4453,14,0
26_1,4452,15,0
26_1,4451,16,0
26_1,4450,17,0
26_1,4449,18,0
26_1,4448,19,0
26_1,4447,20,0
26_1,4406,21,0
26_1,4405,22,0
26_1,4404,23,0
26_1,4403,24,0
26_1,4402,25,0
26_1,5486,26,1
26_1,5488,27,0
26_1,5490,28,0
26_1,5492,29,0
26_1,5494,30,0
26_1,5496,31,0
26_1,5498,32,0
26_1,5499,33,0
26_1,5519,34,0
26_1,5520,35,1
290_0,1002,0,1
290_0,1100,1,0
290_0,1501,2,1
290_0,1596,3,0
290_0,1708,4,0
290_0,1710,5,1
290_0,1712,6,0
290_0,1714,7,0
290_0,1716,8,1
290_0,1718,9,0
290_0,1720,10,0
290_0,1722,11,0
290_0,1724,12,0
290_0,1726,13,0
290_0,1728,14,0
290_0,1729,15,0
290_0,1731,16,0
290_0,1733,17,0
290_0,1735,18,0
290_0,1730,19,1
290_0,1765,20,1
290_0,1759,21,0
290_0,1738,22,0
290_0,1740,23,0
290_0,1742,24,0
290_0,1744,25,0
290_0,1746,26,0
290_0,1748,27,0
290_0,1750,28,1
290_0,1751,29,0
290_0,1754,30,0
290_0,1755,31,0
290_0,1756,32,0
290_0,1758,33,0
290_0,1760,34,0
290_0,1762,35,0
290_0,1732,36,1
290_0,1734,37,0
290_0,1736,38,0
290_0,1737,39,0
290_0,1741,40,0
290_0,1743,41,0
290_0,1730,42,1
290_0,1768,43,0
290_0,1770,44,0
290_0,1772,45,0
290_0,1712,46,0
290_0,1714,47,1
290_0,1716,48,0
290_0,1718,49,0
290_0,1720,50,0
290_0,1722,51,0
290_0,1774,52,1
290_0,1776,53,0
290_0,1501,54,1
290_0,1001,55,0
290_0,1002,56,1
26_0,5520,0,1
26_0,5012,1,0
26_0,5014,2,0
26_0,5016,3,0
26_0,5018,4,0
26_0,5020,5,0
26_0,5022,6,0
26_0,5024,7,0
26_0,5025,8,0
26_0,5026,9,0
26_0,5401,10,1
26_0,5402,11,0
26_0,5404,12,0
26_0,5405,13,0
26_0,5446,14,0
26_0,5447,15,0
26_0,5448,16,0
26_0,5449,17,0
26_0,5450,18,0
26_0,5451,19,0
26_0,5452,20,0
26_0,5453,21,0
26_0,5454,22,0
26_0,5455,23,0
26_0,5456,24,0
26_0,5457,25,0
26_0,5416,26,0
26_0,5417,27,0
26_0,5418,28,0
26_0,5534,29,0
26_0,4419,30,1
313_1,1820,0,1
313_1,1822,1,0
313_1,1825,2,0
313_1,0004,3,0
313_1,1827,4,0
313_1,1830,5,1
313_1,1831,6,0
313_1,1832,7,0
313_1,1833,8,0
313_1,1834,9,0
313_1,1835,10,0
313_1,1836,11,0
313_1,1837,12,0
313_1,1838,13,0
313_1,1839,14,0
313_1,1828,15,0
313_1,0005,16,0
313_1,1840,17,0
313_1,1841,18,0
313_1,1842,19,0
313_1,1843,20,0
313_1,1844,21,1
313_1,1880,22,0
313_1,1881,23,1
HX_0,5500,0,1
HX_0,5098,1,0
HX_0,6017,2,1
313_0,1881,0,1
313_0,1962,1,0
313_0,1941,2,0
313_0,1940,3,0
313_0,0005,4,0
313_0,1928,5,0
313_0,1939,6,0
313_0,1938,7,0
313_0,1937,8,0
313_0,1936,9,0
313_0,1935,10,0
313_0,1933,11,0
313_0,1932,12,0
313_0,1931,13,0
313_0,1930,14,0
313_0,1930,15,1
313_0,1927,16,0
313_0,0004,17,0
313_0,1925,18,0
313_0,1922,19,0
313_0,1921,20,0
313_0,1920,21,0
313_0,1919,22,0
313_0,1917,23,0
313_0,0003,24,0
313_0,1916,25,0
313_0,1915,26,0
313_0,1811,27,1
775_0,6553,0,1
775_0,7025,1,1
775_0,7024,2,0
775_0,7023,3,0
775_0,7022,4,0
775_0,7021,5,0
775_0,7020,6,0
775_0,6920,7,0
775_0,6123,8,0
775_0,6124,9,0
775_0,6125,10,0
775_0,6126,11,0
775_0,6127,12,0
775_0,6128,13,0
775_0,6129,14,0
775_0,6131,15,0
775_0,6132,16,0
775_0,6133,17,0
775_0,6136,18,0
775_0,6137,19,0
775_0,6139,20,0
775_0,6101,21,0
775_0,6140,22,0
775_0,6141,23,0
775_0,6142,24,0
775_0,6143,25,0
775_0,6144,26,0
775_0,6145,27,0
775_0,6146,28,0
775_0,6147,29,0
775_0,6149,30,0
775_0,6150,31,0
775_0,6151,32,0
775_0,6152,33,0
775_0,6153,34,0
775_0,6155,35,0
775_0,6156,36,0
775_0,6157,37,0
775_0,6158,38,1
120_1,8377,0,1
120_1,8376,1,0
120_1,8375,2,0
120_1,8374,3,0
120_1,8373,4,0
120_1,8372,5,0
120_1,8371,6,0
120_1,8370,7,0
120_1,8369,8,0
120_1,8366,9,0
120_1,8365,10,0
120_1,8364,11,0
120_1,8363,12,0
120_1,8362,13,0
120_1,8360,14,1
120_1,8256,15,0
120_1,8255,16,0
120_1,8254,17,0
120_1,8253,18,0
120_1,8251,19,1
120_1,8250,20,0
120_1,8249,21,0
120_1,8247,22,0
120_1,8246,23,0
120_1,8229,24,0
120_1,8228,25,0
120_1,8227,26,0
120_1,8226,27,0
120_1,8225,28,0
120_1,8224,29,0
120_1,8123,30,1
120_1,8122,31,0
120_1,8121,32,0
120_1,8118,33,0
120_1,8117,34,0
120_1,8116,35,0
120_1,8115,36,1
120_1,9135,37,0
120_1,9136,38,0
120_1,8152,39,0
120_1,9197,40,0
120_1,9199,41,1
120_0,9197,0,1
120_0,9199,1,1
120_0,9115,2,1
120_0,9117,3,0
120_0,9118,4,0
120_0,9121,5,0
120_0,9122,6,0
120_0,9223,7,1
120_0,9224,8,0
120_0,9225,9,0
120_0,9226,10,0
120_0,9227,11,0
120_0,9228,12,0
120_0,9245,13,0
120_0,9246,14,0
120_0,9247,15,0
120_0,9249,16,0
120_0,9250,17,0
120_0,9251,18,1
120_0,9253,19,0
120_0,9254,20,0
120_0,9255,21,0
120_0,9256,22,0
120_0,9257,23,0
120_0,9361,24,1
120_0,9362,25,0
120_0,9363,26,0
120_0,9364,27,0
120_0,9365,28,0
120_0,9377,29,0
120_0,9369,30,0
120_0,9370,31,0
120_0,9371,32,0
120_0,9372,33,0
120_0,9373,34,0
120_0,9374,35,0
120_0,9375,36,0
120_0,9376,37,0
120_0,8377,38,1
460_0,3927,0,1
460_0,2001,1,1
WHF_1,9999,0,1
WHF_1,9998,1,1
WHF_1,9997,2,1
WHF_0,9997,0,1
WHF_0,9998,1,1
WHF_0,9999,2,1
WHF_0,9998,3,1
WHF_0,9997,4,1
203_0,1855,0,1
203_0,1856,1,0
203_0,1851,2,0
203_0,1852,3,0
203_0,1853,4,0
203_0,1861,5,0
203_0,1862,6,0
203_0,1863,7,0
203_0,1865,8,0
203_0,1866,9,0
203_0,1868,10,1
203_0,1870,11,0
203_0,1871,12,0
203_0,1872,13,0
203_0,1873,14,0
203_0,1876,15,0
203_0,1777,16,0
203_0,1879,17,0
203_0,1874,18,0
203_0,1875,19,0
203_0,1877,20,0
203_0,1878,21,0
203_0,1855,22,1
725_1,7937,0,1
725_1,7936,1,0
725_1,7935,2,0
725_1,7934,3,0
725_1,7933,4,0
725_1,7932,5,0
725_1,7931,6,0
725_1,6939,7,0
725_1,6948,8,0
725_1,6949,9,0
725_1,6950,10,0
725_1,6951,11,0
725_1,6952,12,0
725_1,6954,13,0
725_1,7955,14,0
725_1,7954,15,0
725_1,7953,16,0
725_1,6956,17,0
725_1,6957,18,0
725_1,6958,19,0
725_1,6959,20,0
725_1,7133,21,0
725_1,7132,22,0
725_1,7131,23,0
725_1,7129,24,0
725_1,7128,25,0
725_1,7126,26,0
725_1,7125,27,0
725_1,7124,28,0
725_1,7123,29,0
725_1,7122,30,0
725_1,7121,31,0
725_1,7120,32,0
725_1,7018,33,0
725_1,7017,34,0
725_1,7016,35,0
725_1,7015,36,0
725_1,7014,37,1
725_1,7013,38,0
725_1,7012,39,0
725_1,6212,40,0
725_1,6213,41,0
725_1,6214,42,0
725_1,6008,43,1
725_1,6010,44,1
680_1,3200,0,1
680_1,3202,1,0
680_1,3204,2,0
680_1,3206,3,0
680_1,3208,4,0
680_1,3210,5,0
680_1,3212,6,0
680_1,3214,7,0
680_1,3216,8,0
680_1,3218,9,0
680_1,3220,10,0
680_1,3222,11,0
680_1,3224,12,0
680_1,3226,13,0
680_1,3228,14,0
680_1,3230,15,0
680_1,3232,16,0
680_1,3234,17,0
680_1,3236,18,0
680_1,3238,19,0
680_1,3240,20,0
680_1,3242,21,0
680_1,3244,22,0
680_1,3246,23,0
680_1,3008,24,1
